Title,Author,Link,Bookshelf,readlink,imglink
The Opera,R. A. Streatfeild,http://www.gutenberg.org/ebooks/16248,,https://www.gutenberg.org/cache/epub/16248/pg16248-images.html,https://www.gutenberg.org/cache/epub/16248/pg16248.cover.medium.jpg
Der Fliegende Hollaender,Richard Wagner,http://www.gutenberg.org/ebooks/27769,,https://www.gutenberg.org/cache/epub/27769/pg27769-images.html,https://www.gutenberg.org/cache/epub/27769/pg27769.cover.medium.jpg
"Wagner's ""Tristan und Isolde"": An Essay on the Wagnerian Drama",Hight,http://www.gutenberg.org/ebooks/7834,,https://www.gutenberg.org/cache/epub/7834/pg7834-images.html,https://www.gutenberg.org/cache/epub/7834/pg7834.cover.medium.jpg
Wilhelm Meisters Lehrjahre — Band 2,Johann Wolfgang von Goethe,http://www.gutenberg.org/ebooks/2336,,https://www.gutenberg.org/cache/epub/2336/pg2336-images.html,https://www.gutenberg.org/cache/epub/2336/pg2336.cover.medium.jpg
"Gullible's Travels, Etc.",Ring Lardner,http://www.gutenberg.org/ebooks/35162,,https://www.gutenberg.org/cache/epub/35162/pg35162-images.html,https://www.gutenberg.org/cache/epub/35162/pg35162.cover.medium.jpg
La Gioconda,"Ponchielli, Boito, Benedetti, and Koralek",http://www.gutenberg.org/ebooks/10275,,https://www.gutenberg.org/cache/epub/10275/pg10275-images.html,https://www.gutenberg.org/cache/epub/10275/pg10275.cover.medium.jpg
"Richard Wagner, Composer of Operas",John F. Runciman,http://www.gutenberg.org/ebooks/16431,,https://www.gutenberg.org/cache/epub/16431/pg16431-images.html,https://www.gutenberg.org/cache/epub/16431/pg16431.cover.medium.jpg
Opera Stories from Wagner,Florence Akin,http://www.gutenberg.org/ebooks/9456,,https://www.gutenberg.org/cache/epub/9456/pg9456-images.html,https://www.gutenberg.org/cache/epub/9456/pg9456.cover.medium.jpg
Wilhelm Meisters Lehrjahre — Band 7,Johann Wolfgang von Goethe,http://www.gutenberg.org/ebooks/2341,,https://www.gutenberg.org/cache/epub/2341/pg2341-images.html,https://www.gutenberg.org/cache/epub/2341/pg2341.cover.medium.jpg
Principes de la Philosophie de l'Histoire,Giambattista Vico,http://www.gutenberg.org/ebooks/43307,,https://www.gutenberg.org/cache/epub/43307/pg43307-images.html,https://www.gutenberg.org/cache/epub/43307/pg43307.cover.medium.jpg
Les joies du pardon,Anonymous,http://www.gutenberg.org/ebooks/11494,,https://www.gutenberg.org/cache/epub/11494/pg11494-images.html,https://www.gutenberg.org/cache/epub/11494/pg11494.cover.medium.jpg
Aux glaces polaires: Indiens et esquimaux,R. P. Duchaussois,http://www.gutenberg.org/ebooks/49441,,https://www.gutenberg.org/cache/epub/49441/pg49441-images.html,https://www.gutenberg.org/cache/epub/49441/pg49441.cover.medium.jpg
Les louanges de la Folie,"Albergati, Landi, Persio, and Du Thier",http://www.gutenberg.org/ebooks/62007,,https://www.gutenberg.org/cache/epub/62007/pg62007-images.html,https://www.gutenberg.org/cache/epub/62007/pg62007.cover.medium.jpg
De l'influence des passions sur le bonheur des individus et des nations,Staël,http://www.gutenberg.org/ebooks/19232,,https://www.gutenberg.org/cache/epub/19232/pg19232-images.html,https://www.gutenberg.org/cache/epub/19232/pg19232.cover.medium.jpg
Évangile selon Jean,Anonymous,http://www.gutenberg.org/ebooks/19842,,https://www.gutenberg.org/cache/epub/19842/pg19842-images.html,https://www.gutenberg.org/cache/epub/19842/pg19842.cover.medium.jpg
Soliloques sceptiques,François de La Mothe Le Vayer,http://www.gutenberg.org/ebooks/40625,,https://www.gutenberg.org/cache/epub/40625/pg40625-images.html,https://www.gutenberg.org/cache/epub/40625/pg40625.cover.medium.jpg
Entretien d'un père avec ses enfants,Denis Diderot,http://www.gutenberg.org/ebooks/28604,,https://www.gutenberg.org/cache/epub/28604/pg28604-images.html,https://www.gutenberg.org/cache/epub/28604/pg28604.cover.medium.jpg
Philosophes et Écrivains Religieux,J. Barbey d'Aurevilly,http://www.gutenberg.org/ebooks/40694,,https://www.gutenberg.org/cache/epub/40694/pg40694-images.html,https://www.gutenberg.org/cache/epub/40694/pg40694.cover.medium.jpg
Traité de la Vérité de la Religion Chrétienne,Hugo Grotius,http://www.gutenberg.org/ebooks/15739,,https://www.gutenberg.org/cache/epub/15739/pg15739-images.html,https://www.gutenberg.org/cache/epub/15739/pg15739.cover.medium.jpg
"Collection complète des oeuvres de l'Abbé de Mably, Volume 3 (of 15)",Mably,http://www.gutenberg.org/ebooks/53640,,https://www.gutenberg.org/cache/epub/53640/pg53640-images.html,https://www.gutenberg.org/cache/epub/53640/pg53640.cover.medium.jpg
La Liberté et le Déterminisme,Alfred Fouillée,http://www.gutenberg.org/ebooks/38618,,https://www.gutenberg.org/cache/epub/38618/pg38618-images.html,https://www.gutenberg.org/cache/epub/38618/pg38618.cover.medium.jpg
La doctrine de l'Islam,Bernard Carra de Vaux,http://www.gutenberg.org/ebooks/47963,,https://www.gutenberg.org/cache/epub/47963/pg47963-images.html,https://www.gutenberg.org/cache/epub/47963/pg47963.cover.medium.jpg
Cours de philosophie positive. (6/6),Auguste Comte,http://www.gutenberg.org/ebooks/50786,,https://www.gutenberg.org/cache/epub/50786/pg50786-images.html,https://www.gutenberg.org/cache/epub/50786/pg50786.cover.medium.jpg
La sagesse et la destinée,Maurice Maeterlinck,http://www.gutenberg.org/ebooks/11178,,https://www.gutenberg.org/cache/epub/11178/pg11178-images.html,https://www.gutenberg.org/cache/epub/11178/pg11178.cover.medium.jpg
Des jésuites,Jules Michelet and Edgar Quinet,http://www.gutenberg.org/ebooks/40095,,https://www.gutenberg.org/cache/epub/40095/pg40095-images.html,https://www.gutenberg.org/cache/epub/40095/pg40095.cover.medium.jpg
La solitude,Johann Georg Zimmermann,http://www.gutenberg.org/ebooks/51214,,https://www.gutenberg.org/cache/epub/51214/pg51214-images.html,https://www.gutenberg.org/cache/epub/51214/pg51214.cover.medium.jpg
Les opinions de M. Jérôme Coignard,Anatole France,http://www.gutenberg.org/ebooks/19233,,https://www.gutenberg.org/cache/epub/19233/pg19233-images.html,https://www.gutenberg.org/cache/epub/19233/pg19233.cover.medium.jpg
Cours de philosophie positive. (3/6),Auguste Comte,http://www.gutenberg.org/ebooks/31883,,https://www.gutenberg.org/cache/epub/31883/pg31883-images.html,https://www.gutenberg.org/cache/epub/31883/pg31883.cover.medium.jpg
"Le Cathécumène, traduit du chinois",Charles Bordes and Voltaire,http://www.gutenberg.org/ebooks/44017,,https://www.gutenberg.org/cache/epub/44017/pg44017-images.html,https://www.gutenberg.org/cache/epub/44017/pg44017.cover.medium.jpg
Cours de philosophie positive. (5/6),Auguste Comte,http://www.gutenberg.org/ebooks/52880,,https://www.gutenberg.org/cache/epub/52880/pg52880-images.html,https://www.gutenberg.org/cache/epub/52880/pg52880.cover.medium.jpg
"Condillac: sa vie, sa philosophie, son influence",Baguenault de Puchesse,http://www.gutenberg.org/ebooks/55483,,https://www.gutenberg.org/cache/epub/55483/pg55483-images.html,https://www.gutenberg.org/cache/epub/55483/pg55483.cover.medium.jpg
Livre de Ruth,Unknown,http://www.gutenberg.org/ebooks/20690,,https://www.gutenberg.org/cache/epub/20690/pg20690-images.html,https://www.gutenberg.org/cache/epub/20690/pg20690.cover.medium.jpg
"Abélard, Tome II",Charles de Rémusat,http://www.gutenberg.org/ebooks/13807,,https://www.gutenberg.org/cache/epub/13807/pg13807-images.html,https://www.gutenberg.org/cache/epub/13807/pg13807.cover.medium.jpg
Les apôtres,Ernest Renan,http://www.gutenberg.org/ebooks/53082,,https://www.gutenberg.org/cache/epub/53082/pg53082-images.html,https://www.gutenberg.org/cache/epub/53082/pg53082.cover.medium.jpg
"Ontology, or the Theory of Being",P. Coffey,http://www.gutenberg.org/ebooks/35722,,https://www.gutenberg.org/cache/epub/35722/pg35722-images.html,https://www.gutenberg.org/cache/epub/35722/pg35722.cover.medium.jpg
Autobiography,John Stuart Mill,http://www.gutenberg.org/ebooks/10378,,https://www.gutenberg.org/cache/epub/10378/pg10378-images.html,https://www.gutenberg.org/cache/epub/10378/pg10378.cover.medium.jpg
The Religion of the Samurai,Kaiten Nukariya,http://www.gutenberg.org/ebooks/5173,,https://www.gutenberg.org/cache/epub/5173/pg5173-images.html,https://www.gutenberg.org/cache/epub/5173/pg5173.cover.medium.jpg
Selections from the Principles of Philosophy,René Descartes,http://www.gutenberg.org/ebooks/4391,,https://www.gutenberg.org/cache/epub/4391/pg4391-images.html,https://www.gutenberg.org/cache/epub/4391/pg4391.cover.medium.jpg
On the Improvement of the Understanding,Benedictus de Spinoza,http://www.gutenberg.org/ebooks/1016,,https://www.gutenberg.org/cache/epub/1016/pg1016-images.html,https://www.gutenberg.org/cache/epub/1016/pg1016.cover.medium.jpg
Theologico-Political Treatise — Part 1,Benedictus de Spinoza,http://www.gutenberg.org/ebooks/989,,https://www.gutenberg.org/cache/epub/989/pg989-images.html,https://www.gutenberg.org/cache/epub/989/pg989.cover.medium.jpg
Essays in Radical Empiricism,William James,http://www.gutenberg.org/ebooks/32547,,https://www.gutenberg.org/cache/epub/32547/pg32547-images.html,https://www.gutenberg.org/cache/epub/32547/pg32547.cover.medium.jpg
An Introduction to Philosophy,George Stuart Fullerton,http://www.gutenberg.org/ebooks/16406,,https://www.gutenberg.org/cache/epub/16406/pg16406-images.html,https://www.gutenberg.org/cache/epub/16406/pg16406.cover.medium.jpg
A Pluralistic Universe,William James,http://www.gutenberg.org/ebooks/11984,,https://www.gutenberg.org/cache/epub/11984/pg11984-images.html,https://www.gutenberg.org/cache/epub/11984/pg11984.cover.medium.jpg
Auguste Comte and Positivism,John Stuart Mill,http://www.gutenberg.org/ebooks/16833,,https://www.gutenberg.org/cache/epub/16833/pg16833-images.html,https://www.gutenberg.org/cache/epub/16833/pg16833.cover.medium.jpg
"Literary and Philosophical Essays: French, German and Italian",Immanuel Kant et al.,http://www.gutenberg.org/ebooks/5637,,https://www.gutenberg.org/cache/epub/5637/pg5637-images.html,https://www.gutenberg.org/cache/epub/5637/pg5637.cover.medium.jpg
Kritik der reinen Vernunft,Immanuel Kant,http://www.gutenberg.org/ebooks/6342,,https://www.gutenberg.org/cache/epub/6342/pg6342-images.html,https://www.gutenberg.org/cache/epub/6342/pg6342.cover.medium.jpg
The Prince,Niccolò Machiavelli,http://www.gutenberg.org/ebooks/26253,,https://www.gutenberg.org/cache/epub/26253/pg26253-images.html,https://www.gutenberg.org/cache/epub/26253/pg26253.cover.medium.jpg
Ethics — Part 1,Benedictus de Spinoza,http://www.gutenberg.org/ebooks/919,,https://www.gutenberg.org/cache/epub/919/pg919-images.html,https://www.gutenberg.org/cache/epub/919/pg919.cover.medium.jpg
Sextus Empiricus and Greek Scepticism,Mary Mills Patrick,http://www.gutenberg.org/ebooks/17556,,https://www.gutenberg.org/cache/epub/17556/pg17556-images.html,https://www.gutenberg.org/cache/epub/17556/pg17556.cover.medium.jpg
A Short History of Greek Philosophy,J. Marshall,http://www.gutenberg.org/ebooks/20500,,https://www.gutenberg.org/cache/epub/20500/pg20500-images.html,https://www.gutenberg.org/cache/epub/20500/pg20500.cover.medium.jpg
Homer and Classical Philology,Friedrich Wilhelm Nietzsche,http://www.gutenberg.org/ebooks/18188,,https://www.gutenberg.org/cache/epub/18188/pg18188-images.html,https://www.gutenberg.org/cache/epub/18188/pg18188.cover.medium.jpg
Bacon,R. W. Church,http://www.gutenberg.org/ebooks/13888,,https://www.gutenberg.org/cache/epub/13888/pg13888-images.html,https://www.gutenberg.org/cache/epub/13888/pg13888.cover.medium.jpg
An Introduction to the Philosophy of Law,Roscoe Pound,http://www.gutenberg.org/ebooks/32168,,https://www.gutenberg.org/cache/epub/32168/pg32168-images.html,https://www.gutenberg.org/cache/epub/32168/pg32168.cover.medium.jpg
The Theological Tractates and The Consolation of Philosophy,Boethius,http://www.gutenberg.org/ebooks/13316,,https://www.gutenberg.org/cache/epub/13316/pg13316-images.html,https://www.gutenberg.org/cache/epub/13316/pg13316.cover.medium.jpg
Die Geburt der Tragödie: Versuch einer Selbstkritik,Friedrich Wilhelm Nietzsche,http://www.gutenberg.org/ebooks/7206,,https://www.gutenberg.org/cache/epub/7206/pg7206-images.html,https://www.gutenberg.org/cache/epub/7206/pg7206.cover.medium.jpg
"Logic, Inductive and Deductive",William Minto,http://www.gutenberg.org/ebooks/31796,,https://www.gutenberg.org/cache/epub/31796/pg31796-images.html,https://www.gutenberg.org/cache/epub/31796/pg31796.cover.medium.jpg
History of Modern Philosophy,Richard Falckenberg,http://www.gutenberg.org/ebooks/11100,,https://www.gutenberg.org/cache/epub/11100/pg11100-images.html,https://www.gutenberg.org/cache/epub/11100/pg11100.cover.medium.jpg
Some Turns of Thought in Modern Philosophy: Five Essays,George Santayana,http://www.gutenberg.org/ebooks/16712,,https://www.gutenberg.org/cache/epub/16712/pg16712-images.html,https://www.gutenberg.org/cache/epub/16712/pg16712.cover.medium.jpg
Poetics,Aristotle,http://www.gutenberg.org/ebooks/20685,,https://www.gutenberg.org/cache/epub/20685/pg20685-images.html,https://www.gutenberg.org/cache/epub/20685/pg20685.cover.medium.jpg
"The Story of ""Mormonism"" and The Philosophy of ""Mormonism""",James E. Talmage,http://www.gutenberg.org/ebooks/5630,,https://www.gutenberg.org/cache/epub/5630/pg5630-images.html,https://www.gutenberg.org/cache/epub/5630/pg5630.cover.medium.jpg
William Clayton's Journal,William Clayton,http://www.gutenberg.org/ebooks/45051,,https://www.gutenberg.org/cache/epub/45051/pg45051-images.html,https://www.gutenberg.org/cache/epub/45051/pg45051.cover.medium.jpg
"Scrap Book of Mormon Literature, Volume 2 (of 2). Religious Tracts",Orson Pratt et al.,http://www.gutenberg.org/ebooks/54298,,https://www.gutenberg.org/cache/epub/54298/pg54298-images.html,https://www.gutenberg.org/cache/epub/54298/pg54298.cover.medium.jpg
An Interesting Account of Several Remarkable Visions,Orson Pratt,http://www.gutenberg.org/ebooks/44907,,https://www.gutenberg.org/cache/epub/44907/pg44907-images.html,https://www.gutenberg.org/cache/epub/44907/pg44907.cover.medium.jpg
